Unnamed: 0,Sentence,Abbreviation,title,author_sur,author_init,vol,publ_year,publ,editn,filename,Score
11858,"Spiritualism first arose from the sophistic negation of an external world, from the exclusive study of man, from the Socratic search after general definitions.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
11871,At a far later period Marcus Aurelius could refer to them as visible gods;[32] and just before the final extinction of Paganism highly-educated men still offered up their orisons in silence and secresy to the moon.,tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
11913,"Although the materials for a complete Greek ethology are no longer extant, it can be shown that such tendencies did actually exist.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
11968,"Homer’s geographical notions, however erroneous, are, for his age, singularly well defined.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
12086,"Our popular theologians are ready enough to admit that Hellenism was providentially the means of giving Christianity a world-wide diffusion; they ignore the fact that it gave the new faith not only wings to fly, but also eyes to see and a soul to love.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12105,"‘Follow nature’ became the watchword of one school after another; and a precept which at first may have meant only that man should not fall below the brutes, was finally so interpreted as to imply an absolute control of sense by reason.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,3
12136,"For such a preference implies that the  body is more honourable than the soul; and this is false, for there is  nothing of earthly birth which is more honourable than the heavenly,  and he who thinks otherwise of the soul has no idea how greatly he  undervalues this wonderful possession.’[47] II.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,3
12146,"Two precepts stand out before all others, which, trivial as they may seem, are uttered from the very soul of Greek experience, ‘Be moderate,’ and, ‘Know thyself.’ Their joint observance constitutes the characteristic virtue of Sôphrosynê, which means all that we understand by temperance, and a great deal more besides; so much, in fact, that very clever Greeks were hard set to define it, and very wise Greeks could pray for it as the fairest gift of the gods.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12164,"It was long before Governments grew up willing and able to protect their subjects from mutual aggressions, nor does positive law create morality, but implies it, and could not be worked without it.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,3
12197,"There existed, however, side by side with the brilliant religion of courts and camps which Greek poetry has made so familiar to us, another religion more popular with simple country-folk,[53] to whom war meant ruin, courts of justice a means invented by kings for exacting bribes, sea-voyages a senseless imprudence, chariot-racing a sinful waste of money, and beautiful women drones in the human hive, demons of extravagance invented by Zeus for the purpose of venting his spite against mankind.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12282,"Even if the historian himself did not share these opinions, it is evident that they were widely entertained by his contemporaries, and he expressly informs us that Greek political morality had deteriorated to a frightful extent in consequence of the civil discords fomented by the conflict between Athens and Sparta; while, in Athens at least, a similar corruption of private morality had begun with the great plague of 430, its chief symptom being a mad desire to extract the utmost possible enjoyment from life, for which purpose every means was considered legitimate.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12293,"And when, as an aggravation of the reaction from which they periodically suffer, ethical principles have become associated with a mythology whose decay, at first retarded, is finally hastened by their activity, it is still easier to understand how they may share in its discredit, and only regain their ascendency by allying themselves with a purified form of the old religion, until they can be disentangled from the compromising support of all unverified theories whatever.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
12296,The word Sophist in modern languages means one who purposely uses fallacious arguments.,tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12297,"Our definition was probably derived from that given by Aristotle in his _Topics_, but does not entirely reproduce it.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
12298,"What we call sophistry was with him eristic, or the art of unfair disputation; and by Sophist he means one who practises the eristic art for gain.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12304,"The interval between these widely-different connotations is filled up and explained by a number of individuals as to whom our information is principally, though by no means entirely, derived from Plato.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12306,"While no common doctrine can be attributed to them as a class, as individuals they are connected by a series of graduated transitions, the final outcome of which will enable us to understand how, from a title of respect, their name could be turned into a byword of reproach.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
12308,"We have placed them, so far as their ages can be determined, in chronological order, but their logical order is somewhat different.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
12334,"The word Nature was used by most philosophers, and the thing was implied by all.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,3
12340,"It was, indeed, by no means surprising that truths which were generalised from the experience of Greek social life should now return to confirm the orderliness of that life with the sanction of an all-pervading law.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12344,"From her our measures, weights, and numbers come,     Defined and ordered by Equality;     So do the night’s blind eye and sun’s bright orb     Walk equal courses in their yearly round,     And neither is embittered by defeat;     And while both light and darkness serve mankind     Wilt thou not bear an equal in thy house?’[62] On examining the apologue of Prodicus, we find it characterised by a somewhat similar style of reasoning.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
12345,"There is, it is true, no reference to physical phenomena, but Virtue dwells strongly on the truth that nothing can be had for nothing, and that pleasure must either be purchased by toil or atoned for by languor, satiety, and premature decay.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
12363,"At the beginning of the fourteenth century we find Louis Hutin, King of France, assigning as a reason for the enfranchisement of his serfs, that, ‘according to natural law, everybody ought to be born free,’ and although Sir H. Maine holds this to have been a mistaken interpretation of the juridical axiom ‘omnes homines naturâ aequales sunt,’ which means not an ideal to be attained, but a primitive condition from which we have departed: nevertheless it very faithfully reproduces the theory of those Greek philosophers from whom the idea of a natural law was derived.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12395,"The gentlemen of Athens sought after supreme power only as a means for gratifying their worst passions without let or hindrance; and for that purpose they were ready to ally themselves with every foreign enemy in turn, or to flatter the caprices of the Dêmos, if that policy promised to answer equally well.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12429,"We may also observe that if nothing can be known but sensation, nothing can be known of its conditions.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
12437,"Individual opinion is a fact which must be reckoned with, but which can be changed by persuasion, not by appeals to something that we none of us know anything about.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
12522,"We do not say that these arguments are conclusive, we only mean that in relation to modern thought they very fairly represent the dialectic artillery brought to bear by Greek humanism against its naturalistic opponents.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12530,"The type is by no means extinct, and flourishes like a green bay-tree among ourselves.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12586,We have already alluded to the by no means favourable judgment passed on them by some among their contemporaries.,tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12614,"Grote further asserts that the implied corruption of morality is an illusion, and that at the end of the Peloponnesian war the Athenians were no worse than their forefathers who fought at Marathon.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,3
12617,Whether any of the Sophists themselves can be proved to have taught immoral doctrines is another moot point.,tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
12626,"Brandis calls them ‘a number of men, gifted indeed, but not seekers after knowledge for its own sake, who made a trade of giving instruction as a means for the attainment of external and selfish ends, and of substituting mere technical proficiency for real science.’[77] If our account be the true one, this would apply to Gorgias and the younger rhetoricians alone.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12631,"For ourselves, we must confess to caring very little whether the Sophists investigated truth for its own sake or as a means to self-culture.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12758,"Nor is it only the personality of Socrates that has been so variously conceived; his philosophy, so far as it can be separated from his life, has equally given occasion to conflicting interpretations, and it has even been denied that he had, properly speaking, any philosophy at all.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
12759,"These divergent presentations of his teaching, if teaching it can be called, begin with the two disciples to whom our knowledge of it is almost entirely due.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
12765,"This consists in taking the Platonic _Apologia_ as a sufficiently faithful report of the defence actually made by Socrates on his trial, and piecing it on to the details supplied by Xenophon, or at least to as many of them as can be made to fit, without too obvious an accommodation of their meaning.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
12766,"If, however, we ask on what grounds a greater historical credibility is attributed to the _Apologia_ than to the _Republic_ or the _Phaedo_, none can be offered except the seemingly transparent truthfulness of the narrative itself, an argument which will not weigh much with those who remember how brilliant was Plato’s talent for fiction, and how unscrupulously it could be employed for purposes of edification.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
12782,Our doubts are still further strengthened when we find that the historical Socrates did not by any means profess the sweeping scepticism attributed to him by Plato.,tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12822,"[87] To know a thing was to know its essence, its concept, the assemblage of qualities which together constitute its definition, and make it to be what it is.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
12824,"Socrates, on the other hand, required that men should always be prepared to give a strict account of the end which they had in view, and of the means by which they hoped to gain it.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12831,"Finally, he attempts to come at real knowledge, that is to say, the construction of definitions, by employing that inductive method with the invention of which he is credited by Aristotle.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
12839,"Neither the Xenophontic nor the Platonic Socrates seeks knowledge for its own sake, nor does either of them offer a satisfactory definition of knowledge, or, indeed, any definition at all.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
12854,"On the other hand, Greek physical speculation would have gained nothing by a minute attention to definitions, and most probably would have been mischievously hampered by it.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
12855,"Aristotle, at any rate, prefers the method of Democritus to the method of Plato; and Aristotle himself is much nearer the truth when he follows on the Ionian or Sicilian track than when he attempts to define what in the then existing state of knowledge could not be satisfactorily defined.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
12857,"It was, no doubt, necessary that mathematical terms should be defined; but where are we told that geometricians had to learn this truth from Socrates?",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
12860,"What else is the philosophy of Empedocles, the Atomists, and Anaxagoras, but an attempt—we must add, a by no means unsuccessful attempt—to recombine the opposing aspects of Nature which had been too exclusively insisted on at Ephesus and Elea?",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
12869,"Once more, to say that Socrates was conscious of not coming up to his own standard of true knowledge is inconsistent with Xenophon’s account, where he is represented as quite ready to answer every question put to him, and to offer a definition of everything that he considered worth defining.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
12994,"Happiness might mean unmixed pleasure, or the exclusive cultivation of man’s higher nature, or voluntary subordination to a larger whole.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
13004,Neither is the idea of the whole by any means free from ambiguity.,tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
13035,"With Protagoras mind meant an ever-changing stream of feeling; with Gorgias it was a principle of hopeless isolation, the interchange of thoughts between one consciousness and another, by means of signs, being an illusion.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
13048,"It had long been practised in the Athenian law-courts as a means for extracting from the opposite party admissions which could not be otherwise obtained, whence it had passed into the tragic drama, and into the discussion of philosophical problems.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
13054,"Of course, Socrates also employed the erotetic method as a means of confutation, and, in his hands, it powerfully illustrated what we have called the negative moment of Greek thought.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
13062,"But the State might, he thought, be enriched at the expense of its enemies.—A good idea, if we can be sure of beating them first!",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
13069,"Yes, certainly, and also what are unjust.—Under which head does he put such actions as lying, deceiving, harming, enslaving?—Under the head of injustice.—But suppose a hostile people are treated in the various manners specified, is that unjust?—No, but it was understood that only one’s friends were meant.—Well, if a general encourages his own army by false statements, or a father deceives his child into taking medicine, or your friend seems likely to commit suicide, and you purloin a deadly weapon from him, is that unjust?—No, we must add ‘for the purpose of harming’ to our definition.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13071,"He is then brought to perceive the necessity of self-knowledge, which is explained to mean knowledge of one’s own powers.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
13074,"Socrates shows, in the style long afterwards imitated by Juvenal, that they are only means towards an end, and may be productive of harm no less than good.—Happiness at any rate is an unquestionable good.—Yes, unless we make it consist of questionable goods like those just enumerated.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
13078,"But there is little doubt that in other cases he used it as a means for giving increased precision to his own ideas, and also for testing their validity, that, in a word, the habit of oral communication gave him a familiarity with logical processes which could not otherwise have been acquired.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
13094,"Language, consisting as it does almost entirely of abstract terms, furnishes the materials out of which alone such an ideal union can be framed.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
13096,Aristotle tells us that he introduced the custom of constructing general definitions into philosophy.,tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13098,"It is true that definitions are also employed in the mathematical and physical sciences, but there they are accompanied by illustrations borrowed from sensible experience, and would be unintelligible without them.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13106,Roman jurisprudence was the first attempt on a great scale to introduce a rigorous system of definitions into legislation.,tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13110,"Similarly, the development of Catholic theology required that its fundamental conceptions should be progressively defined.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13114,"So far, we have spoken as if the Socratic definitions were merely verbal; they were, however, a great deal more, and their author did not accurately discriminate between what at that stage of thought could not well be kept apart—explanations of words, practical reforms, and scientific generalisations.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13117,"Still, after making every deduction, we cannot fail to perceive what an immense service was rendered to exact thought by introducing definitions of every kind into that department of enquiry where they were chiefly needed.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13123,"For the governing Nous brings order out of chaos by segregating the confused elements, by separating the unlike and drawing the like together, which is precisely what definition does for our conceptions.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13141,"We have already touched on the essentially subjective character of the Socratic definition, and we shall presently have to make a similar restriction in dealing with Socratic induction.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13143,After definition and division comes reasoning.,tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13145,Aristotle attributes to Socrates the first systematic employment of induction as well as of general definitions.,tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13148,"Observing that all handicrafts were practised according to well-defined intelligible rules, leading, so far as they went, to satisfactory results, he required that life in its entirety should be similarly systematised.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13169,"The induction of Socrates, when it went beyond that kind of analogical reasoning which we have just been considering, was mainly abstraction, the process by which he obtained those general conceptions or definitions which played so great a part in his philosophy.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13188,"Lastly, since the subjective sphere not only rests, once for all, on the objective, but is also in a continual state of action and reaction with it, no philosophy can be complete which does not take into account the constitution of things as they exist independently of ourselves, in order to ascertain how far they are unalterable, and how far they may be modified to our advantage.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
13190,"It remains to glance at another aspect of the dialectic method first developed on a great scale by Plato, and first fully defined by Aristotle, but already playing a certain part in the Socratic teaching.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
13192,"So understood, dialectic means the complete elimination of inconsistency, and has ever since remained the most powerful weapon of philosophical criticism.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
13204,"Integrity of conviction enters, both as a means and as an element, into perfect integrity of conduct, nor can it be maintained where any other element of rectitude is wanting.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,2
13236,"Moreover, before characters can be described they must exist.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
13263,"On the other hand, it is only by reason that the more exclusively feminine impulses can be freed from their primitive narrowness and elevated into truly human emotions.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,4
13304,"In opposition to Hippias, he defined justice as obedience to the law of the land.",tgpv1(2_3,"The Greek Philosophers, Vol. 1 (of 2)",Benn,AW,1,1882,"KEGAN PAUL, TRENCH, & CO.",1,/home/ciocolab/Downloads/240121 Trento python project/txt_csv/pg57126.txt,1
